lat,lon,normalized_light_intensity,economic_activity_score,commercial_potential,grid_i,grid_j,timestamp
35.48234541414141,45.211848696969696,0.1866960833373446,18.669608333734462,Low,19.0,14.0,2025-10-05T14:47:53.709421
35.48234541414141,45.215849818181816,0.1285320717016982,12.853207170169819,Low,19.0,15.0,2025-10-05T14:47:53.709421
35.48234541414141,45.21985093939394,0.13475166877495956,13.475166877495957,Low,19.0,16.0,2025-10-05T14:47:53.709421
35.48234541414141,45.22385206060606,0.1130105522428508,11.30105522428508,Low,19.0,17.0,2025-10-05T14:47:53.709421
35.48234541414141,45.22785318181818,0.12798376081249807,12.798376081249806,Low,19.0,18.0,2025-10-05T14:47:53.709421
35.48234541414141,45.2318543030303,0.018021983333086578,1.8021983333086578,Low,19.0,19.0,2025-10-05T14:47:53.709421
35.48234541414141,45.23585542424242,0.11598102850470766,11.598102850470767,Low,19.0,20.0,2025-10-05T14:47:53.709421
35.48234541414141,45.23985654545454,0.06228754879491647,6.228754879491647,Low,19.0,21.0,2025-10-05T14:47:53.709421
35.48234541414141,45.24385766666667,0.16545216256217363,16.545216256217362,Low,19.0,22.0,2025-10-05T14:47:53.710418
35.48234541414141,45.24785878787879,0.0949423650259986,9.494236502599861,Low,19.0,23.0,2025-10-05T14:47:53.710418
35.48234541414141,45.25185990909091,0.028921218655763848,2.8921218655763847,Low,19.0,24.0,2025-10-05T14:47:53.710418
35.48234541414141,45.25586103030303,0.09141652340761008,9.14165234076101,Low,19.0,25.0,2025-10-05T14:47:53.710418
35.48234541414141,45.25986215151515,0.11098623923088372,11.098623923088372,Low,19.0,26.0,2025-10-05T14:47:53.710418
35.48234541414141,45.26386327272727,0.05757997459346884,5.757997459346885,Low,19.0,27.0,2025-10-05T14:47:53.710418
35.48234541414141,45.2678643939394,0.19136787862161098,19.136787862161096,Low,19.0,28.0,2025-10-05T14:47:53.710418
35.48234541414141,45.27186551515152,0.10390046243267143,10.390046243267143,Low,19.0,29.0,2025-10-05T14:47:53.710418
35.48234541414141,45.27586663636364,0.07466915842819617,7.466915842819617,Low,19.0,30.0,2025-10-05T14:47:53.710418
35.48234541414141,45.27986775757576,0.1327422623912842,13.27422623912842,Low,19.0,31.0,2025-10-05T14:47:53.710418
35.48234541414141,45.28386887878788,0.14663719987447563,14.663719987447562,Low,19.0,32.0,2025-10-05T14:47:53.710418
35.48234541414141,45.28787,0.1813424460517178,18.13424460517178,Low,19.0,33.0,2025-10-05T14:47:53.710418
35.48234541414141,45.29187112121212,0.08742054208300254,8.742054208300253,Low,19.0,34.0,2025-10-05T14:47:53.710418
35.48234541414141,45.295872242424245,0.07634503751212587,7.634503751212588,Low,19.0,35.0,2025-10-05T14:47:53.710418
35.48234541414141,45.299873363636365,0.1589182254999268,15.891822549992678,Low,19.0,36.0,2025-10-05T14:47:53.710418
35.48234541414141,45.303874484848485,0.14378712615050804,14.378712615050803,Low,19.0,37.0,2025-10-05T14:47:53.710418
35.48234541414141,45.307875606060605,0.0881664172724873,8.81664172724873,Low,19.0,38.0,2025-10-05T14:47:53.710418
35.48234541414141,45.311876727272725,0.07883867258200761,7.883867258200761,Low,19.0,39.0,2025-10-05T14:47:53.710418
35.48234541414141,45.315877848484845,0.09481382817078442,9.481382817078442,Low,19.0,40.0,2025-10-05T14:47:53.710418
35.48234541414141,45.31987896969697,0.1390757945077043,13.90757945077043,Low,19.0,41.0,2025-10-05T14:47:53.710418
35.48234541414141,45.32388009090909,0.1186598349546201,11.86598349546201,Low,19.0,42.0,2025-10-05T14:47:53.710418
35.48234541414141,45.32788121212121,0.03274887021339177,3.2748870213391768,Low,19.0,43.0,2025-10-05T14:47:53.710418
35.48234541414141,45.33188233333333,0.002364848048724677,0.23648480487246773,Low,19.0,44.0,2025-10-05T14:47:53.710418
35.48234541414141,45.33588345454545,0.1699695821242995,16.99695821242995,Low,19.0,45.0,2025-10-05T14:47:53.710418
35.48234541414141,45.33988457575757,0.07088371926029154,7.088371926029153,Low,19.0,46.0,2025-10-05T14:47:53.710418
35.48234541414141,45.3438856969697,0.13536531106887104,13.536531106887104,Low,19.0,47.0,2025-10-05T14:47:53.711411
35.48234541414141,45.34788681818182,0.047730116563612215,4.773011656361222,Low,19.0,48.0,2025-10-05T14:47:53.711411
35.48234541414141,45.35188793939394,0.009234688886936904,0.9234688886936904,Low,19.0,49.0,2025-10-05T14:47:53.711411
35.48234541414141,45.35588906060606,0.08299639567869088,8.299639567869088,Low,19.0,50.0,2025-10-05T14:47:53.711411
35.48234541414141,45.35989018181818,0.16162876757093636,16.162876757093635,Low,19.0,51.0,2025-10-05T14:47:53.711411
35.48234541414141,45.3638913030303,0.0245243694906526,2.4524369490652598,Low,19.0,52.0,2025-10-05T14:47:53.711411
35.48234541414141,45.36789242424243,0.10696775881921727,10.696775881921727,Low,19.0,53.0,2025-10-05T14:47:53.711411
35.48234541414141,45.37189354545455,0.03409397680764264,3.409397680764264,Low,19.0,54.0,2025-10-05T14:47:53.711411
35.48234541414141,45.37589466666667,0.09142692297871716,9.142692297871715,Low,19.0,55.0,2025-10-05T14:47:53.711411
35.48234541414141,45.37989578787879,0.00543954335628758,0.543954335628758,Low,19.0,56.0,2025-10-05T14:47:53.711411
35.48234541414141,45.38389690909091,0.1443733696028407,14.43733696028407,Low,19.0,57.0,2025-10-05T14:47:53.711411
35.48234541414141,45.38789803030303,0.15123993092317772,15.123993092317772,Low,19.0,58.0,2025-10-05T14:47:53.711411
35.48234541414141,45.391899151515155,0.19831386813548885,19.831386813548885,Low,19.0,59.0,2025-10-05T14:47:53.711411
35.48234541414141,45.395900272727275,0.18067007606375382,18.06700760637538,Low,19.0,60.0,2025-10-05T14:47:53.711411
35.48234541414141,45.399901393939395,0.30557300722656383,30.557300722656382,Moderate,19.0,61.0,2025-10-05T14:47:53.711411
35.48234541414141,45.403902515151515,0.19784762000555098,19.784762000555098,Low,19.0,62.0,2025-10-05T14:47:53.711411
35.48234541414141,45.407903636363635,0.30438519942223574,30.438519942223575,Moderate,19.0,63.0,2025-10-05T14:47:53.711411
35.48234541414141,45.411904757575755,0.3919254456292427,39.19254456292427,Moderate,19.0,64.0,2025-10-05T14:47:53.711411
35.48234541414141,45.41590587878788,0.24388299953305304,24.388299953305303,Moderate,19.0,65.0,2025-10-05T14:47:53.711411
35.48234541414141,45.419907,0.2402832038310672,24.02832038310672,Moderate,19.0,66.0,2025-10-05T14:47:53.711411
35.48234541414141,45.42390812121212,0.24992959287444658,24.99295928744466,Moderate,19.0,67.0,2025-10-05T14:47:53.711411
35.48234541414141,45.42790924242424,0.2720486820249627,27.204868202496268,Moderate,19.0,68.0,2025-10-05T14:47:53.711411
35.48234541414141,45.43191036363636,0.2142569867561723,21.42569867561723,Moderate,19.0,69.0,2025-10-05T14:47:53.711411
35.48234541414141,45.43591148484848,0.27898034121479337,27.898034121479338,Moderate,19.0,70.0,2025-10-05T14:47:53.711411
35.48234541414141,45.4399126060606,0.2790585593063136,27.90585593063136,Moderate,19.0,71.0,2025-10-05T14:47:53.711411
35.48234541414141,45.44391372727273,0.13952174171440296,13.952174171440296,Low,19.0,72.0,2025-10-05T14:47:53.711411
35.48234541414141,45.44791484848485,0.1165957477573395,11.65957477573395,Low,19.0,73.0,2025-10-05T14:47:53.711411
35.48234541414141,45.45191596969697,0.30247554861837445,30.247554861837443,Moderate,19.0,74.0,2025-10-05T14:47:53.711411
35.48234541414141,45.45591709090909,0.2112331722068515,21.123317220685152,Moderate,19.0,75.0,2025-10-05T14:47:53.711411
35.48234541414141,45.45991821212121,0.1188956327128213,11.88956327128213,Low,19.0,76.0,2025-10-05T14:47:53.711411
35.48234541414141,45.46391933333333,0.14550487574938673,14.550487574938673,Low,19.0,77.0,2025-10-05T14:47:53.712414
35.48234541414141,45.46792045454546,0.1844940132216767,18.44940132216767,Low,19.0,78.0,2025-10-05T14:47:53.712414
35.48234541414141,45.47192157575758,0.24469443590854806,24.469443590854805,Moderate,19.0,79.0,2025-10-05T14:47:53.712414
35.48234541414141,45.4759226969697,0.29609444705322185,29.609444705322186,Moderate,19.0,80.0,2025-10-05T14:47:53.712414
35.48234541414141,45.47992381818182,0.28133206534806904,28.133206534806902,Moderate,19.0,81.0,2025-10-05T14:47:53.712414
35.48234541414141,45.48392493939394,0.2881184807924981,28.811848079249806,Moderate,19.0,82.0,2025-10-05T14:47:53.712414
35.48234541414141,45.48792606060606,0.21886750651857578,21.88675065185758,Moderate,19.0,83.0,2025-10-05T14:47:53.712414
35.48234541414141,45.491927181818184,0.1836018658356,18.36018658356,Low,19.0,84.0,2025-10-05T14:47:53.712414
35.48234541414141,45.495928303030304,0.06852690534700223,6.852690534700223,Low,19.0,85.0,2025-10-05T14:47:53.712414
35.48234541414141,45.499929424242424,0.17971277113615364,17.971277113615365,Low,19.0,86.0,2025-10-05T14:47:53.712414
35.48234541414141,45.503930545454544,0.019003365908508752,1.9003365908508751,Low,19.0,87.0,2025-10-05T14:47:53.712414
35.48234541414141,45.507931666666664,0.03371511083370946,3.371511083370946,Low,19.0,88.0,2025-10-05T14:47:53.712414
35.48234541414141,45.511932787878784,0.07119374343774264,7.119374343774264,Low,19.0,89.0,2025-10-05T14:47:53.712414
35.48234541414141,45.51593390909091,0.018793510150869653,1.8793510150869652,Low,19.0,90.0,2025-10-05T14:47:53.712414
35.48234541414141,45.51993503030303,0.05043538521583804,5.0435385215838044,Low,19.0,91.0,2025-10-05T14:47:53.712414
35.48234541414141,45.52393615151515,0.0009852605087006029,0.09852605087006029,Low,19.0,92.0,2025-10-05T14:47:53.712414
35.48234541414141,45.52793727272727,0.0051651148725912815,0.5165114872591281,Low,19.0,93.0,2025-10-05T14:47:53.712414
35.48234541414141,45.53193839393939,0.18998553093731896,18.998553093731896,Low,19.0,94.0,2025-10-05T14:47:53.712414
35.48234541414141,45.53593951515151,0.11181057925438319,11.181057925438319,Low,19.0,95.0,2025-10-05T14:47:53.712414
35.48234541414141,45.53994063636364,0.14078936340837614,14.078936340837615,Low,19.0,96.0,2025-10-05T14:47:53.712414
35.48234541414141,45.54394175757576,0.13199280211434358,13.199280211434358,Low,19.0,97.0,2025-10-05T14:47:53.713415
35.48234541414141,45.54794287878788,0.09832819152014116,9.832819152014116,Low,19.0,98.0,2025-10-05T14:47:53.713415
35.48234541414141,45.551944,0.14729639679845777,14.729639679845777,Low,19.0,99.0,2025-10-05T14:47:53.713415
35.485246646464645,45.155833,0.05953140532092911,5.953140532092911,Low,20.0,0.0,2025-10-05T14:47:53.713415
35.485246646464645,45.15983412121212,0.006978549956309821,0.6978549956309821,Low,20.0,1.0,2025-10-05T14:47:53.713415
35.485246646464645,45.16383524242424,0.1651348837035327,16.51348837035327,Low,20.0,2.0,2025-10-05T14:47:53.713415
35.485246646464645,45.16783636363636,0.16567770507238763,16.567770507238762,Low,20.0,3.0,2025-10-05T14:47:53.713415
35.485246646464645,45.17183748484849,0.01929678805193995,1.929678805193995,Low,20.0,4.0,2025-10-05T14:47:53.713415
35.485246646464645,45.17583860606061,0.17054806086752697,17.0548060867527,Low,20.0,5.0,2025-10-05T14:47:53.713415
35.485246646464645,45.17983972727273,0.1232641741041361,12.32641741041361,Low,20.0,6.0,2025-10-05T14:47:53.713415
35.485246646464645,45.18384084848485,0.18256342152499902,18.2563421524999,Low,20.0,7.0,2025-10-05T14:47:53.713415
35.485246646464645,45.18784196969697,0.020214874144173268,2.0214874144173267,Low,20.0,8.0,2025-10-05T14:47:53.713415
35.485246646464645,45.19184309090909,0.05529081051553968,5.529081051553968,Low,20.0,9.0,2025-10-05T14:47:53.713415
35.485246646464645,45.195844212121216,0.17438901981618343,17.438901981618343,Low,20.0,10.0,2025-10-05T14:47:53.713415
35.485246646464645,45.199845333333336,0.10026703161021383,10.026703161021382,Low,20.0,11.0,2025-10-05T14:47:53.713415
35.485246646464645,45.203846454545456,0.14209896641621422,14.209896641621423,Low,20.0,12.0,2025-10-05T14:47:53.713415
35.485246646464645,45.207847575757576,0.193710625228887,19.3710625228887,Low,20.0,13.0,2025-10-05T14:47:53.713415
35.485246646464645,45.211848696969696,0.06820245003323473,6.820245003323473,Low,20.0,14.0,2025-10-05T14:47:53.713415
35.485246646464645,45.215849818181816,0.08350473259271336,8.350473259271336,Low,20.0,15.0,2025-10-05T14:47:53.713415
35.485246646464645,45.21985093939394,0.09615459104547248,9.615459104547249,Low,20.0,16.0,2025-10-05T14:47:53.713415
35.485246646464645,45.22385206060606,0.012484475613190394,1.2484475613190393,Low,20.0,17.0,2025-10-05T14:47:53.713415
35.485246646464645,45.22785318181818,0.04457185326847668,4.457185326847668,Low,20.0,18.0,2025-10-05T14:47:53.713415
35.485246646464645,45.2318543030303,0.07034766412438336,7.034766412438335,Low,20.0,19.0,2025-10-05T14:47:53.713415
35.485246646464645,45.23585542424242,0.035657757134296975,3.5657757134296975,Low,20.0,20.0,2025-10-05T14:47:53.713415
35.485246646464645,45.23985654545454,0.07312393011017852,7.3123930110178526,Low,20.0,21.0,2025-10-05T14:47:53.713415
35.485246646464645,45.24385766666667,0.004320143753668226,0.43201437536682263,Low,20.0,22.0,2025-10-05T14:47:53.713415
35.485246646464645,45.24785878787879,0.16220355981866258,16.22035598186626,Low,20.0,23.0,2025-10-05T14:47:53.713415
35.485246646464645,45.25185990909091,0.16936200236334528,16.93620023633453,Low,20.0,24.0,2025-10-05T14:47:53.713415
35.485246646464645,45.25586103030303,0.1408008244405341,14.08008244405341,Low,20.0,25.0,2025-10-05T14:47:53.714416
35.485246646464645,45.25986215151515,0.032664653814890164,3.2664653814890166,Low,20.0,26.0,2025-10-05T14:47:53.714416
35.485246646464645,45.26386327272727,0.07061208145857371,7.061208145857371,Low,20.0,27.0,2025-10-05T14:47:53.714416
35.485246646464645,45.2678643939394,0.09705221390524121,9.705221390524121,Low,20.0,28.0,2025-10-05T14:47:53.714416
35.485246646464645,45.27186551515152,0.02163929286333255,2.163929286333255,Low,20.0,29.0,2025-10-05T14:47:53.714416
35.485246646464645,45.27586663636364,0.022154804396215557,2.2154804396215555,Low,20.0,30.0,2025-10-05T14:47:53.714416
35.485246646464645,45.27986775757576,0.05513379157142813,5.513379157142813,Low,20.0,31.0,2025-10-05T14:47:53.714416
35.485246646464645,45.28386887878788,0.0024922969568271116,0.24922969568271117,Low,20.0,32.0,2025-10-05T14:47:53.714416
35.485246646464645,45.28787,0.02122140424354726,2.122140424354726,Low,20.0,33.0,2025-10-05T14:47:53.714416
35.485246646464645,45.29187112121212,0.052974594689618786,5.297459468961878,Low,20.0,34.0,2025-10-05T14:47:53.714416
35.485246646464645,45.295872242424245,0.0008987779249394423,0.08987779249394423,Low,20.0,35.0,2025-10-05T14:47:53.714416
35.485246646464645,45.299873363636365,0.1746330000406024,17.46330000406024,Low,20.0,36.0,2025-10-05T14:47:53.714416
35.485246646464645,45.303874484848485,0.07492324366734766,7.492324366734766,Low,20.0,37.0,2025-10-05T14:47:53.714416
35.485246646464645,45.307875606060605,0.12808249249563372,12.808249249563373,Low,20.0,38.0,2025-10-05T14:47:53.714416
35.485246646464645,45.311876727272725,0.16773891613076952,16.77389161307695,Low,20.0,39.0,2025-10-05T14:47:53.714416
35.485246646464645,45.315877848484845,0.17314525833839087,17.314525833839088,Low,20.0,40.0,2025-10-05T14:47:53.714416
35.485246646464645,45.31987896969697,0.047803570792844585,4.7803570792844585,Low,20.0,41.0,2025-10-05T14:47:53.714416
35.485246646464645,45.32388009090909,0.002286681892142273,0.2286681892142273,Low,20.0,42.0,2025-10-05T14:47:53.714416
35.485246646464645,45.32788121212121,0.15850626942041535,15.850626942041535,Low,20.0,43.0,2025-10-05T14:47:53.714416
35.485246646464645,45.33188233333333,0.015768727694551933,1.5768727694551934,Low,20.0,44.0,2025-10-05T14:47:53.714416
35.485246646464645,45.33588345454545,0.1509250930760796,15.09250930760796,Low,20.0,45.0,2025-10-05T14:47:53.714416
35.485246646464645,45.33988457575757,0.19476660778348953,19.476660778348954,Low,20.0,46.0,2025-10-05T14:47:53.714416
35.485246646464645,45.3438856969697,0.016625477551330616,1.6625477551330616,Low,20.0,47.0,2025-10-05T14:47:53.714416
35.485246646464645,45.34788681818182,0.10103519623352263,10.103519623352263,Low,20.0,48.0,2025-10-05T14:47:53.714416
35.485246646464645,45.35188793939394,0.0206346950258566,2.0634695025856598,Low,20.0,49.0,2025-10-05T14:47:53.714416
35.485246646464645,45.35588906060606,0.09209918121283214,9.209918121283215,Low,20.0,50.0,2025-10-05T14:47:53.714416
35.485246646464645,45.35989018181818,0.1836065006470639,18.36065006470639,Low,20.0,51.0,2025-10-05T14:47:53.714416
35.485246646464645,45.3638913030303,0.09590476635120984,9.590476635120984,Low,20.0,52.0,2025-10-05T14:47:53.714416
35.485246646464645,45.36789242424243,0.138313987305597,13.8313987305597,Low,20.0,53.0,2025-10-05T14:47:53.714416
35.485246646464645,45.37189354545455,0.1395196929835287,13.95196929835287,Low,20.0,54.0,2025-10-05T14:47:53.714416
35.485246646464645,45.37589466666667,0.3324410941060952,33.24410941060952,Moderate,20.0,55.0,2025-10-05T14:47:53.714416
35.485246646464645,45.37989578787879,0.3279635291769939,32.79635291769939,Moderate,20.0,56.0,2025-10-05T14:47:53.715415
35.485246646464645,45.38389690909091,0.20133877797288863,20.133877797288864,Moderate,20.0,57.0,2025-10-05T14:47:53.715415
35.485246646464645,45.38789803030303,0.10575805829000172,10.575805829000172,Low,20.0,58.0,2025-10-05T14:47:53.715415
35.485246646464645,45.391899151515155,0.26182810419372693,26.182810419372693,Moderate,20.0,59.0,2025-10-05T14:47:53.715415
35.485246646464645,45.395900272727275,0.13342547288928588,13.34254728892859,Low,20.0,60.0,2025-10-05T14:47:53.715415
35.485246646464645,45.399901393939395,0.22048248467373116,22.048248467373117,Moderate,20.0,61.0,2025-10-05T14:47:53.715415
35.485246646464645,45.403902515151515,0.23494424912782752,23.49442491278275,Moderate,20.0,62.0,2025-10-05T14:47:53.715415
35.485246646464645,45.407903636363635,0.38938568881791236,38.938568881791234,Moderate,20.0,63.0,2025-10-05T14:47:53.715415
35.485246646464645,45.411904757575755,0.2773351985256379,27.73351985256379,Moderate,20.0,64.0,2025-10-05T14:47:53.715415
35.485246646464645,45.41590587878788,0.27540005794427963,27.540005794427962,Moderate,20.0,65.0,2025-10-05T14:47:53.715415
35.485246646464645,45.419907,0.1064151960481165,10.64151960481165,Low,20.0,66.0,2025-10-05T14:47:53.715415
35.485246646464645,45.42390812121212,0.20045861649420393,20.045861649420395,Moderate,20.0,67.0,2025-10-05T14:47:53.715415
35.485246646464645,45.42790924242424,0.11070662114159313,11.070662114159314,Low,20.0,68.0,2025-10-05T14:47:53.715415
35.485246646464645,45.43191036363636,0.27422634735455087,27.422634735455087,Moderate,20.0,69.0,2025-10-05T14:47:53.715415
35.485246646464645,45.43591148484848,0.3398604199332488,33.986041993324875,Moderate,20.0,70.0,2025-10-05T14:47:53.715415
