date,lat,lon,estimated_ndvi,vegetation_category
2024-06-10,35.6708,45.4113,0.603,Dense Vegetation
2024-06-10,35.6708,45.4208,0.529,Moderate Vegetation
2024-06-10,35.6708,45.4303,0.588,Moderate Vegetation
2024-06-10,35.6708,45.4397,0.446,Moderate Vegetation
2024-06-10,35.6708,45.4492,0.626,Dense Vegetation
2024-06-10,35.6708,45.4587,0.574,Moderate Vegetation
2024-06-10,35.6708,45.4682,0.382,Moderate Vegetation
2024-06-10,35.6708,45.4777,0.677,Dense Vegetation
2024-06-10,35.6708,45.4872,0.488,Moderate Vegetation
2024-06-10,35.6708,45.4967,0.432,Moderate Vegetation
2024-06-10,35.6708,45.5062,0.64,Dense Vegetation
2024-06-10,35.6708,45.5156,0.418,Moderate Vegetation
2024-06-10,35.6708,45.5251,0.507,Moderate Vegetation
2024-06-10,35.6708,45.5346,0.577,Moderate Vegetation
2024-06-10,35.6708,45.5441,0.31,Moderate Vegetation
2024-06-10,35.6708,45.5536,0.44,Moderate Vegetation
2024-06-10,35.6708,45.5631,0.508,Moderate Vegetation
2024-06-10,35.6708,45.5726,0.486,Moderate Vegetation
2024-06-10,35.6708,45.5821,0.39,Moderate Vegetation
2024-06-10,35.6708,45.5915,0.595,Moderate Vegetation
2024-06-10,35.6708,45.601,0.301,Moderate Vegetation
2024-06-10,35.6708,45.6105,0.378,Moderate Vegetation
2024-06-10,35.6708,45.62,0.376,Moderate Vegetation
2024-06-10,35.679,45.25,0.371,Moderate Vegetation
2024-06-10,35.679,45.2595,0.405,Moderate Vegetation
2024-06-10,35.679,45.269,0.412,Moderate Vegetation
2024-06-10,35.679,45.2785,0.448,Moderate Vegetation
2024-06-10,35.679,45.2879,0.399,Moderate Vegetation
2024-06-10,35.679,45.2974,0.499,Moderate Vegetation
2024-06-10,35.679,45.3069,0.58,Moderate Vegetation
2024-06-10,35.679,45.3164,0.514,Moderate Vegetation
2024-06-10,35.679,45.3259,0.603,Dense Vegetation
2024-06-10,35.679,45.3354,0.35,Moderate Vegetation
2024-06-10,35.679,45.3449,0.219,Sparse Vegetation
2024-06-10,35.679,45.3544,0.385,Moderate Vegetation
2024-06-10,35.679,45.3638,0.529,Moderate Vegetation
2024-06-10,35.679,45.3733,0.392,Moderate Vegetation
2024-06-10,35.679,45.3828,0.47,Moderate Vegetation
2024-06-10,35.679,45.3923,0.539,Moderate Vegetation
2024-06-10,35.679,45.4018,0.622,Dense Vegetation
2024-06-10,35.679,45.4113,0.522,Moderate Vegetation
2024-06-10,35.679,45.4208,0.743,Dense Vegetation
2024-06-10,35.679,45.4303,0.622,Dense Vegetation
2024-06-10,35.679,45.4397,0.332,Moderate Vegetation
2024-06-10,35.679,45.4492,0.571,Moderate Vegetation
2024-06-10,35.679,45.4587,0.589,Moderate Vegetation
2024-06-10,35.679,45.4682,0.526,Moderate Vegetation
2024-06-10,35.679,45.4777,0.512,Moderate Vegetation
2024-06-10,35.679,45.4872,0.556,Moderate Vegetation
2024-06-10,35.679,45.4967,0.528,Moderate Vegetation
2024-06-10,35.679,45.5062,0.606,Dense Vegetation
2024-06-10,35.679,45.5156,0.412,Moderate Vegetation
2024-06-10,35.679,45.5251,0.437,Moderate Vegetation
2024-06-10,35.679,45.5346,0.513,Moderate Vegetation
2024-06-10,35.679,45.5441,0.439,Moderate Vegetation
2024-06-10,35.679,45.5536,0.438,Moderate Vegetation
2024-06-10,35.679,45.5631,0.507,Moderate Vegetation
2024-06-10,35.679,45.5726,0.471,Moderate Vegetation
2024-06-10,35.679,45.5821,0.581,Moderate Vegetation
2024-06-10,35.679,45.5915,0.424,Moderate Vegetation
2024-06-10,35.679,45.601,0.331,Moderate Vegetation
2024-06-10,35.679,45.6105,0.313,Moderate Vegetation
2024-06-10,35.679,45.62,0.532,Moderate Vegetation
2024-06-10,35.6872,45.25,0.375,Moderate Vegetation
2024-06-10,35.6872,45.2595,0.568,Moderate Vegetation
2024-06-10,35.6872,45.269,0.383,Moderate Vegetation
2024-06-10,35.6872,45.2785,0.248,Sparse Vegetation
2024-06-10,35.6872,45.2879,0.502,Moderate Vegetation
2024-06-10,35.6872,45.2974,0.348,Moderate Vegetation
2024-06-10,35.6872,45.3069,0.293,Sparse Vegetation
2024-06-10,35.6872,45.3164,0.486,Moderate Vegetation
2024-06-10,35.6872,45.3259,0.348,Moderate Vegetation
2024-06-10,35.6872,45.3354,0.428,Moderate Vegetation
2024-06-10,35.6872,45.3449,0.333,Moderate Vegetation
2024-06-10,35.6872,45.3544,0.401,Moderate Vegetation
2024-06-10,35.6872,45.3638,0.705,Dense Vegetation
2024-06-10,35.6872,45.3733,0.481,Moderate Vegetation
2024-06-10,35.6872,45.3828,0.488,Moderate Vegetation
2024-06-10,35.6872,45.3923,0.457,Moderate Vegetation
2024-06-10,35.6872,45.4018,0.723,Dense Vegetation
2024-06-10,35.6872,45.4113,0.497,Moderate Vegetation
2024-06-10,35.6872,45.4208,0.493,Moderate Vegetation
2024-06-10,35.6872,45.4303,0.517,Moderate Vegetation
2024-06-10,35.6872,45.4397,0.42,Moderate Vegetation
2024-06-10,35.6872,45.4492,0.645,Dense Vegetation
2024-06-10,35.6872,45.4587,0.578,Moderate Vegetation
2024-06-10,35.6872,45.4682,0.668,Dense Vegetation
2024-06-10,35.6872,45.4777,0.577,Moderate Vegetation
2024-06-10,35.6872,45.4872,0.528,Moderate Vegetation
2024-06-10,35.6872,45.4967,0.422,Moderate Vegetation
2024-06-10,35.6872,45.5062,0.568,Moderate Vegetation
2024-06-10,35.6872,45.5156,0.423,Moderate Vegetation
2024-06-10,35.6872,45.5251,0.635,Dense Vegetation
2024-06-10,35.6872,45.5346,0.445,Moderate Vegetation
2024-06-10,35.6872,45.5441,0.419,Moderate Vegetation
2024-06-10,35.6872,45.5536,0.384,Moderate Vegetation
2024-06-10,35.6872,45.5631,0.554,Moderate Vegetation
2024-06-10,35.6872,45.5726,0.23,Sparse Vegetation
2024-06-10,35.6872,45.5821,0.471,Moderate Vegetation
2024-06-10,35.6872,45.5915,0.302,Moderate Vegetation
2024-06-10,35.6872,45.601,0.504,Moderate Vegetation
2024-06-10,35.6872,45.6105,0.219,Sparse Vegetation
2024-06-10,35.6872,45.62,0.649,Dense Vegetation
2024-06-10,35.6954,45.25,0.523,Moderate Vegetation
2024-06-10,35.6954,45.2595,0.616,Dense Vegetation
2024-06-10,35.6954,45.269,0.547,Moderate Vegetation
2024-06-10,35.6954,45.2785,0.662,Dense Vegetation
2024-06-10,35.6954,45.2879,0.52,Moderate Vegetation
2024-06-10,35.6954,45.2974,0.396,Moderate Vegetation
2024-06-10,35.6954,45.3069,0.492,Moderate Vegetation
2024-06-10,35.6954,45.3164,0.565,Moderate Vegetation
2024-06-10,35.6954,45.3259,0.59,Moderate Vegetation
2024-06-10,35.6954,45.3354,0.564,Moderate Vegetation
2024-06-10,35.6954,45.3449,0.725,Dense Vegetation
2024-06-10,35.6954,45.3544,0.326,Moderate Vegetation
2024-06-10,35.6954,45.3638,0.44,Moderate Vegetation
2024-06-10,35.6954,45.3733,0.599,Moderate Vegetation
2024-06-10,35.6954,45.3828,0.392,Moderate Vegetation
2024-06-10,35.6954,45.3923,0.597,Moderate Vegetation
2024-06-10,35.6954,45.4018,0.359,Moderate Vegetation
2024-06-10,35.6954,45.4113,0.563,Moderate Vegetation
2024-06-10,35.6954,45.4208,0.542,Moderate Vegetation
2024-06-10,35.6954,45.4303,0.381,Moderate Vegetation
2024-06-10,35.6954,45.4397,0.598,Moderate Vegetation
2024-06-10,35.6954,45.4492,0.457,Moderate Vegetation
2024-06-10,35.6954,45.4587,0.485,Moderate Vegetation
2024-06-10,35.6954,45.4682,0.402,Moderate Vegetation
2024-06-10,35.6954,45.4777,0.474,Moderate Vegetation
2024-06-10,35.6954,45.4872,0.485,Moderate Vegetation
2024-06-10,35.6954,45.4967,0.539,Moderate Vegetation
2024-06-10,35.6954,45.5062,0.529,Moderate Vegetation
2024-06-10,35.6954,45.5156,0.633,Dense Vegetation
2024-06-10,35.6954,45.5251,0.415,Moderate Vegetation
2024-06-10,35.6954,45.5346,0.438,Moderate Vegetation
2024-06-10,35.6954,45.5441,0.472,Moderate Vegetation
2024-06-10,35.6954,45.5536,0.444,Moderate Vegetation
2024-06-10,35.6954,45.5631,0.369,Moderate Vegetation
2024-06-10,35.6954,45.5726,0.393,Moderate Vegetation
2024-06-10,35.6954,45.5821,0.376,Moderate Vegetation
2024-06-10,35.6954,45.5915,0.387,Moderate Vegetation
2024-06-10,35.6954,45.601,0.259,Sparse Vegetation
2024-06-10,35.6954,45.6105,0.431,Moderate Vegetation
2024-06-10,35.6954,45.62,0.507,Moderate Vegetation
2024-06-10,35.7036,45.25,0.405,Moderate Vegetation
2024-06-10,35.7036,45.2595,0.414,Moderate Vegetation
2024-06-10,35.7036,45.269,0.482,Moderate Vegetation
2024-06-10,35.7036,45.2785,0.45,Moderate Vegetation
2024-06-10,35.7036,45.2879,0.411,Moderate Vegetation
2024-06-10,35.7036,45.2974,0.53,Moderate Vegetation
2024-06-10,35.7036,45.3069,0.545,Moderate Vegetation
2024-06-10,35.7036,45.3164,0.238,Sparse Vegetation
2024-06-10,35.7036,45.3259,0.368,Moderate Vegetation
2024-06-10,35.7036,45.3354,0.419,Moderate Vegetation
2024-06-10,35.7036,45.3449,0.579,Moderate Vegetation
2024-06-10,35.7036,45.3544,0.482,Moderate Vegetation
2024-06-10,35.7036,45.3638,0.409,Moderate Vegetation
2024-06-10,35.7036,45.3733,0.377,Moderate Vegetation
2024-06-10,35.7036,45.3828,0.417,Moderate Vegetation
2024-06-10,35.7036,45.3923,0.596,Moderate Vegetation
2024-06-10,35.7036,45.4018,0.576,Moderate Vegetation
2024-06-10,35.7036,45.4113,0.473,Moderate Vegetation
2024-06-10,35.7036,45.4208,0.676,Dense Vegetation
2024-06-10,35.7036,45.4303,0.49,Moderate Vegetation
2024-06-10,35.7036,45.4397,0.523,Moderate Vegetation
2024-06-10,35.7036,45.4492,0.589,Moderate Vegetation
2024-06-10,35.7036,45.4587,0.598,Moderate Vegetation
2024-06-10,35.7036,45.4682,0.712,Dense Vegetation
2024-06-10,35.7036,45.4777,0.429,Moderate Vegetation
2024-06-10,35.7036,45.4872,0.563,Moderate Vegetation
2024-06-10,35.7036,45.4967,0.407,Moderate Vegetation
2024-06-10,35.7036,45.5062,0.517,Moderate Vegetation
2024-06-10,35.7036,45.5156,0.443,Moderate Vegetation
2024-06-10,35.7036,45.5251,0.34,Moderate Vegetation
2024-06-10,35.7036,45.5346,0.285,Sparse Vegetation
2024-06-10,35.7036,45.5441,0.329,Moderate Vegetation
2024-06-10,35.7036,45.5536,0.457,Moderate Vegetation
2024-06-10,35.7036,45.5631,0.364,Moderate Vegetation
2024-06-10,35.7036,45.5726,0.291,Sparse Vegetation
2024-06-10,35.7036,45.5821,0.296,Sparse Vegetation
2024-06-10,35.7036,45.5915,0.33,Moderate Vegetation
2024-06-10,35.7036,45.601,0.286,Sparse Vegetation
2024-06-10,35.7036,45.6105,0.41,Moderate Vegetation
2024-06-10,35.7036,45.62,0.436,Moderate Vegetation
2024-06-10,35.7118,45.25,0.517,Moderate Vegetation
2024-06-10,35.7118,45.2595,0.42,Moderate Vegetation
2024-06-10,35.7118,45.269,0.456,Moderate Vegetation
2024-06-10,35.7118,45.2785,0.387,Moderate Vegetation
2024-06-10,35.7118,45.2879,0.374,Moderate Vegetation
2024-06-10,35.7118,45.2974,0.335,Moderate Vegetation
2024-06-10,35.7118,45.3069,0.526,Moderate Vegetation
2024-06-10,35.7118,45.3164,0.568,Moderate Vegetation
2024-06-10,35.7118,45.3259,0.307,Moderate Vegetation
2024-06-10,35.7118,45.3354,0.496,Moderate Vegetation
2024-06-10,35.7118,45.3449,0.476,Moderate Vegetation
2024-06-10,35.7118,45.3544,0.529,Moderate Vegetation
2024-06-10,35.7118,45.3638,0.457,Moderate Vegetation
2024-06-10,35.7118,45.3733,0.568,Moderate Vegetation
2024-06-10,35.7118,45.3828,0.431,Moderate Vegetation
2024-06-10,35.7118,45.3923,0.419,Moderate Vegetation
2024-06-10,35.7118,45.4018,0.409,Moderate Vegetation
2024-06-10,35.7118,45.4113,0.402,Moderate Vegetation
2024-06-10,35.7118,45.4208,0.458,Moderate Vegetation
2024-06-10,35.7118,45.4303,0.614,Dense Vegetation
2024-06-10,35.7118,45.4397,0.496,Moderate Vegetation
2024-06-10,35.7118,45.4492,0.519,Moderate Vegetation
2024-06-10,35.7118,45.4587,0.462,Moderate Vegetation
2024-06-10,35.7118,45.4682,0.429,Moderate Vegetation
2024-06-10,35.7118,45.4777,0.497,Moderate Vegetation
2024-06-10,35.7118,45.4872,0.374,Moderate Vegetation
2024-06-10,35.7118,45.4967,0.611,Dense Vegetation
2024-06-10,35.7118,45.5062,0.494,Moderate Vegetation
2024-06-10,35.7118,45.5156,0.226,Sparse Vegetation
2024-06-10,35.7118,45.5251,0.463,Moderate Vegetation
2024-06-10,35.7118,45.5346,0.51,Moderate Vegetation
2024-06-10,35.7118,45.5441,0.561,Moderate Vegetation
2024-06-10,35.7118,45.5536,0.412,Moderate Vegetation
2024-06-10,35.7118,45.5631,0.361,Moderate Vegetation
2024-06-10,35.7118,45.5726,0.459,Moderate Vegetation
2024-06-10,35.7118,45.5821,0.5,Moderate Vegetation
2024-06-10,35.7118,45.5915,0.379,Moderate Vegetation
2024-06-10,35.7118,45.601,0.529,Moderate Vegetation
2024-06-10,35.7118,45.6105,0.503,Moderate Vegetation
2024-06-10,35.7118,45.62,0.132,Sparse Vegetation
2024-06-10,35.72,45.25,0.387,Moderate Vegetation
2024-06-10,35.72,45.2595,0.376,Moderate Vegetation
2024-06-10,35.72,45.269,0.251,Sparse Vegetation
2024-06-10,35.72,45.2785,0.387,Moderate Vegetation
2024-06-10,35.72,45.2879,0.379,Moderate Vegetation
2024-06-10,35.72,45.2974,0.456,Moderate Vegetation
2024-06-10,35.72,45.3069,0.393,Moderate Vegetation
2024-06-10,35.72,45.3164,0.535,Moderate Vegetation
2024-06-10,35.72,45.3259,0.423,Moderate Vegetation
2024-06-10,35.72,45.3354,0.434,Moderate Vegetation
2024-06-10,35.72,45.3449,0.426,Moderate Vegetation
2024-06-10,35.72,45.3544,0.569,Moderate Vegetation
2024-06-10,35.72,45.3638,0.434,Moderate Vegetation
2024-06-10,35.72,45.3733,0.529,Moderate Vegetation
2024-06-10,35.72,45.3828,0.552,Moderate Vegetation
2024-06-10,35.72,45.3923,0.492,Moderate Vegetation
2024-06-10,35.72,45.4018,0.533,Moderate Vegetation
2024-06-10,35.72,45.4113,0.45,Moderate Vegetation
2024-06-10,35.72,45.4208,0.498,Moderate Vegetation
2024-06-10,35.72,45.4303,0.486,Moderate Vegetation
2024-06-10,35.72,45.4397,0.564,Moderate Vegetation
2024-06-10,35.72,45.4492,0.358,Moderate Vegetation
2024-06-10,35.72,45.4587,0.552,Moderate Vegetation
2024-06-10,35.72,45.4682,0.585,Moderate Vegetation
2024-06-10,35.72,45.4777,0.495,Moderate Vegetation
2024-06-10,35.72,45.4872,0.472,Moderate Vegetation
2024-06-10,35.72,45.4967,0.421,Moderate Vegetation
2024-06-10,35.72,45.5062,0.445,Moderate Vegetation
2024-06-10,35.72,45.5156,0.434,Moderate Vegetation
2024-06-10,35.72,45.5251,0.509,Moderate Vegetation
2024-06-10,35.72,45.5346,0.347,Moderate Vegetation
2024-06-10,35.72,45.5441,0.409,Moderate Vegetation
2024-06-10,35.72,45.5536,0.447,Moderate Vegetation
2024-06-10,35.72,45.5631,0.421,Moderate Vegetation
2024-06-10,35.72,45.5726,0.571,Moderate Vegetation
2024-06-10,35.72,45.5821,0.422,Moderate Vegetation
2024-06-10,35.72,45.5915,0.337,Moderate Vegetation
2024-06-10,35.72,45.601,0.177,Sparse Vegetation
2024-06-10,35.72,45.6105,0.397,Moderate Vegetation
2024-06-10,35.72,45.62,0.329,Moderate Vegetation
2024-06-11,35.4,45.25,0.223,Sparse Vegetation
2024-06-11,35.4,45.2595,0.061,No Vegetation
2024-06-11,35.4,45.269,0.439,Moderate Vegetation
2024-06-11,35.4,45.2785,0.37,Moderate Vegetation
2024-06-11,35.4,45.2879,0.317,Moderate Vegetation
2024-06-11,35.4,45.2974,0.252,Sparse Vegetation
2024-06-11,35.4,45.3069,0.456,Moderate Vegetation
2024-06-11,35.4,45.3164,0.437,Moderate Vegetation
2024-06-11,35.4,45.3259,0.467,Moderate Vegetation
2024-06-11,35.4,45.3354,0.379,Moderate Vegetation
2024-06-11,35.4,45.3449,0.439,Moderate Vegetation
2024-06-11,35.4,45.3544,0.407,Moderate Vegetation
2024-06-11,35.4,45.3638,0.546,Moderate Vegetation
2024-06-11,35.4,45.3733,0.498,Moderate Vegetation
2024-06-11,35.4,45.3828,0.449,Moderate Vegetation
2024-06-11,35.4,45.3923,0.437,Moderate Vegetation
2024-06-11,35.4,45.4018,0.34,Moderate Vegetation
2024-06-11,35.4,45.4113,0.61,Dense Vegetation
2024-06-11,35.4,45.4208,0.408,Moderate Vegetation
2024-06-11,35.4,45.4303,0.341,Moderate Vegetation
2024-06-11,35.4,45.4397,0.533,Moderate Vegetation
2024-06-11,35.4,45.4492,0.436,Moderate Vegetation
2024-06-11,35.4,45.4587,0.414,Moderate Vegetation
2024-06-11,35.4,45.4682,0.526,Moderate Vegetation
2024-06-11,35.4,45.4777,0.417,Moderate Vegetation
2024-06-11,35.4,45.4872,0.452,Moderate Vegetation
2024-06-11,35.4,45.4967,0.419,Moderate Vegetation
2024-06-11,35.4,45.5062,0.549,Moderate Vegetation
2024-06-11,35.4,45.5156,0.544,Moderate Vegetation
2024-06-11,35.4,45.5251,0.536,Moderate Vegetation
2024-06-11,35.4,45.5346,0.402,Moderate Vegetation
2024-06-11,35.4,45.5441,0.468,Moderate Vegetation
2024-06-11,35.4,45.5536,0.381,Moderate Vegetation
2024-06-11,35.4,45.5631,0.399,Moderate Vegetation
2024-06-11,35.4,45.5726,0.315,Moderate Vegetation
2024-06-11,35.4,45.5821,0.306,Moderate Vegetation
2024-06-11,35.4,45.5915,0.295,Sparse Vegetation
2024-06-11,35.4,45.601,0.342,Moderate Vegetation
2024-06-11,35.4,45.6105,0.468,Moderate Vegetation
2024-06-11,35.4,45.62,0.393,Moderate Vegetation
2024-06-11,35.4082,45.25,0.359,Moderate Vegetation
2024-06-11,35.4082,45.2595,0.391,Moderate Vegetation
2024-06-11,35.4082,45.269,0.356,Moderate Vegetation
2024-06-11,35.4082,45.2785,0.346,Moderate Vegetation
2024-06-11,35.4082,45.2879,0.478,Moderate Vegetation
2024-06-11,35.4082,45.2974,0.291,Sparse Vegetation
2024-06-11,35.4082,45.3069,0.349,Moderate Vegetation
2024-06-11,35.4082,45.3164,0.567,Moderate Vegetation
2024-06-11,35.4082,45.3259,0.472,Moderate Vegetation
2024-06-11,35.4082,45.3354,0.381,Moderate Vegetation
2024-06-11,35.4082,45.3449,0.444,Moderate Vegetation
2024-06-11,35.4082,45.3544,0.462,Moderate Vegetation
2024-06-11,35.4082,45.3638,0.52,Moderate Vegetation
2024-06-11,35.4082,45.3733,0.468,Moderate Vegetation
2024-06-11,35.4082,45.3828,0.475,Moderate Vegetation
2024-06-11,35.4082,45.3923,0.463,Moderate Vegetation
2024-06-11,35.4082,45.4018,0.512,Moderate Vegetation
2024-06-11,35.4082,45.4113,0.411,Moderate Vegetation
2024-06-11,35.4082,45.4208,0.552,Moderate Vegetation
2024-06-11,35.4082,45.4303,0.539,Moderate Vegetation
2024-06-11,35.4082,45.4397,0.42,Moderate Vegetation
2024-06-11,35.4082,45.4492,0.398,Moderate Vegetation
2024-06-11,35.4082,45.4587,0.541,Moderate Vegetation
2024-06-11,35.4082,45.4682,0.618,Dense Vegetation
2024-06-11,35.4082,45.4777,0.488,Moderate Vegetation
2024-06-11,35.4082,45.4872,0.346,Moderate Vegetation
2024-06-11,35.4082,45.4967,0.501,Moderate Vegetation
2024-06-11,35.4082,45.5062,0.599,Moderate Vegetation
2024-06-11,35.4082,45.5156,0.396,Moderate Vegetation
2024-06-11,35.4082,45.5251,0.391,Moderate Vegetation
2024-06-11,35.4082,45.5346,0.526,Moderate Vegetation
2024-06-11,35.4082,45.5441,0.476,Moderate Vegetation
2024-06-11,35.4082,45.5536,0.301,Moderate Vegetation
2024-06-11,35.4082,45.5631,0.414,Moderate Vegetation
2024-06-11,35.4082,45.5726,0.334,Moderate Vegetation
2024-06-11,35.4082,45.5821,0.442,Moderate Vegetation
2024-06-11,35.4082,45.5915,0.32,Moderate Vegetation
2024-06-11,35.4082,45.601,0.476,Moderate Vegetation
2024-06-11,35.4082,45.6105,0.377,Moderate Vegetation
2024-06-11,35.4082,45.62,0.19,Sparse Vegetation
2024-06-11,35.4164,45.25,0.422,Moderate Vegetation
2024-06-11,35.4164,45.2595,0.498,Moderate Vegetation
2024-06-11,35.4164,45.269,0.299,Sparse Vegetation
2024-06-11,35.4164,45.2785,0.639,Dense Vegetation
2024-06-11,35.4164,45.2879,0.486,Moderate Vegetation
2024-06-11,35.4164,45.2974,0.237,Sparse Vegetation
2024-06-11,35.4164,45.3069,0.449,Moderate Vegetation
2024-06-11,35.4164,45.3164,0.594,Moderate Vegetation
2024-06-11,35.4164,45.3259,0.5,Moderate Vegetation
2024-06-11,35.4164,45.3354,0.295,Sparse Vegetation
2024-06-11,35.4164,45.3449,0.449,Moderate Vegetation
2024-06-11,35.4164,45.3544,0.301,Moderate Vegetation
2024-06-11,35.4164,45.3638,0.49,Moderate Vegetation
2024-06-11,35.4164,45.3733,0.43,Moderate Vegetation
2024-06-11,35.4164,45.3828,0.593,Moderate Vegetation
2024-06-11,35.4164,45.3923,0.59,Moderate Vegetation
2024-06-11,35.4164,45.4018,0.494,Moderate Vegetation
2024-06-11,35.4164,45.4113,0.466,Moderate Vegetation
2024-06-11,35.4164,45.4208,0.444,Moderate Vegetation
2024-06-11,35.4164,45.4303,0.443,Moderate Vegetation
2024-06-11,35.4164,45.4397,0.412,Moderate Vegetation
2024-06-11,35.4164,45.4492,0.466,Moderate Vegetation
2024-06-11,35.4164,45.4587,0.575,Moderate Vegetation
2024-06-11,35.4164,45.4682,0.558,Moderate Vegetation
2024-06-11,35.4164,45.4777,0.478,Moderate Vegetation
2024-06-11,35.4164,45.4872,0.554,Moderate Vegetation
2024-06-11,35.4164,45.4967,0.389,Moderate Vegetation
2024-06-11,35.4164,45.5062,0.383,Moderate Vegetation
2024-06-11,35.4164,45.5156,0.316,Moderate Vegetation
2024-06-11,35.4164,45.5251,0.343,Moderate Vegetation
2024-06-11,35.4164,45.5346,0.279,Sparse Vegetation
2024-06-11,35.4164,45.5441,0.455,Moderate Vegetation
2024-06-11,35.4164,45.5536,0.453,Moderate Vegetation
2024-06-11,35.4164,45.5631,0.41,Moderate Vegetation
2024-06-11,35.4164,45.5726,0.277,Sparse Vegetation
2024-06-11,35.4164,45.5821,0.439,Moderate Vegetation
2024-06-11,35.4164,45.5915,0.25,Sparse Vegetation
2024-06-11,35.4164,45.601,0.329,Moderate Vegetation
2024-06-11,35.4164,45.6105,0.482,Moderate Vegetation
2024-06-11,35.4164,45.62,0.446,Moderate Vegetation
2024-06-11,35.4246,45.25,0.357,Moderate Vegetation
2024-06-11,35.4246,45.2595,0.457,Moderate Vegetation
2024-06-11,35.4246,45.269,0.215,Sparse Vegetation
2024-06-11,35.4246,45.2785,0.36,Moderate Vegetation
2024-06-11,35.4246,45.2879,0.344,Moderate Vegetation
2024-06-11,35.4246,45.2974,0.335,Moderate Vegetation
2024-06-11,35.4246,45.3069,0.542,Moderate Vegetation
2024-06-11,35.4246,45.3164,0.493,Moderate Vegetation
2024-06-11,35.4246,45.3259,0.338,Moderate Vegetation
2024-06-11,35.4246,45.3354,0.496,Moderate Vegetation
2024-06-11,35.4246,45.3449,0.417,Moderate Vegetation
2024-06-11,35.4246,45.3544,0.455,Moderate Vegetation
2024-06-11,35.4246,45.3638,0.605,Dense Vegetation
2024-06-11,35.4246,45.3733,0.607,Dense Vegetation
2024-06-11,35.4246,45.3828,0.529,Moderate Vegetation
2024-06-11,35.4246,45.3923,0.469,Moderate Vegetation
2024-06-11,35.4246,45.4018,0.515,Moderate Vegetation
2024-06-11,35.4246,45.4113,0.459,Moderate Vegetation
2024-06-11,35.4246,45.4208,0.564,Moderate Vegetation
2024-06-11,35.4246,45.4303,0.473,Moderate Vegetation
2024-06-11,35.4246,45.4397,0.578,Moderate Vegetation
2024-06-11,35.4246,45.4492,0.436,Moderate Vegetation
2024-06-11,35.4246,45.4587,0.565,Moderate Vegetation
2024-06-11,35.4246,45.4682,0.76,Dense Vegetation
2024-06-11,35.4246,45.4777,0.561,Moderate Vegetation
2024-06-11,35.4246,45.4872,0.444,Moderate Vegetation
2024-06-11,35.4246,45.4967,0.502,Moderate Vegetation
2024-06-11,35.4246,45.5062,0.456,Moderate Vegetation
2024-06-11,35.4246,45.5156,0.535,Moderate Vegetation
2024-06-11,35.4246,45.5251,0.643,Dense Vegetation
